id_anonymisé;sexe;usage_vehicule;type_vehicule;est_rouge;points_perdus;age_vehicule;type_conduite;date_demande;formule; âge;enfants;enfants_conduite_accompagne;revenus ;tranche-devis
ID_1116;F;Private;Pickup;yes;0;10.0;Highly Urban/ Urban;29/04/2022 03:01;dev_integral;47;non;non;[40k€+]; [900+€]
ID_1117;M;Private;Pickup;yes;1;7.0;Highly Urban/ Urban;25/01/2022 05:05;dev_express;17;oui;non;[20k€, 40k€]; [200-300€]
ID_1118;F;Commercial;Pickup;yes;1;1.0;Highly Urban/ Urban;03/03/2022 19:35;dev_integral;41;non;non;[40k€+]; [900+€]
ID_1119;M;Private;Minivan;yes;0;9.0;Highly Urban/ Urban;16/02/2022 23:56;dev_express;82;non;non;[40k€+]; [200-300€]
ID_1120;F;Private;Minivan;yes;1;12.0;Highly Urban/ Urban;08/04/2022 12:32;dev_integral;32;non;non;[40k€+]; [900+€]
ID_1121;M;Private;Sports Car;no;0;9.0;Highly Urban/ Urban;24/05/2022 09:52;dev_integral;22;non;non;[40k€+]; [900+€]
ID_1122;F;Commercial;Panel Truck;yes;1;15.0;Highly Urban/ Urban;02/03/2022 00:49;dev_integral;59;non;non;[40k€+]; [900+€]
ID_1123;F;Commercial;Panel Truck;yes;1;12.0;Highly Urban/ Urban;09/02/2022 22:53;dev_premium;81;non;non;[40k€+]; [900+€]
ID_1124;M;Commercial;Minivan;no;2;4.0;Highly Urban/ Urban;24/01/2022 05:37;dev_integral;20;oui;oui;[20k€, 40k€]; [900+€]
ID_1125;F;Commercial;Pickup;no;0;11.0;z_Highly Rural/ Rural;20/03/2022 04:45;dev_express;5;oui;non;[40k€+]; [200-300€]
ID_1126;M;Private;Pickup;yes;1;12.0;Highly Urban/ Urban;16/03/2022 09:04;dev_integral;10;non;non;[40k€+]; [900+€]
ID_1127;M;Commercial;Minivan;yes;0;11.0;z_Highly Rural/ Rural;15/03/2022 13:46;dev_express;19;non;non;[0, 20k€]; [200-300€]
ID_1128;F;Private;z_SUV;no;0;8.0;z_Highly Rural/ Rural;24/05/2022 16:03;dev_integral;10;non;non;[40k€+]; [900+€]
ID_1129;M;Private;z_SUV;no;4;7.0;Highly Urban/ Urban;26/03/2022 03:48;dev_integral;11;non;non;[40k€+]; [900+€]
ID_1130;F;Private;z_SUV;no;5;4.0;Highly Urban/ Urban;28/05/2022 19:05;dev_integral;9;non;non;[40k€+]; [900+€]
ID_1131;F;Private;z_SUV;no;1;12.0;Highly Urban/ Urban;19/04/2022 21:51;dev_integral;73;non;non;[40k€+]; [200-300€]
ID_1132;F;Private;Minivan;no;0;1.0;Highly Urban/ Urban;04/04/2022 05:24;dev_express;36;non;non;[20k€, 40k€]; [200-300€]
ID_1133;F;Private;Minivan;yes;3;8.0;Highly Urban/ Urban;25/01/2022 05:14;dev_express;45;oui;non;[40k€+]; [200-300€]
ID_1134;F;Private;z_SUV;no;1;10.0;z_Highly Rural/ Rural;25/02/2022 17:41;dev_integral;89;non;non;[20k€, 40k€]; [900+€]
ID_1135;M;Private;z_SUV;no;0;7.0;Highly Urban/ Urban;07/03/2022 18:50;dev_integral;31;oui;non;[40k€+]; [200-300€]
ID_1136;F;Private;z_SUV;no;0;12.0;Highly Urban/ Urban;11/05/2022 19:57;dev_integral;91;oui;non;[20k€, 40k€]; [900+€]
ID_1137;F;Private;z_SUV;no;3;0;Highly Urban/ Urban;25/05/2022 05:18;dev_express;66;non;non;[20k€, 40k€]; [200-300€]
ID_1138;F;Private;Sports Car;no;10;2.0;Highly Urban/ Urban;07/02/2022 06:33;dev_integral;15;non;non;[20k€, 40k€]; [900+€]
ID_1139;F;Private;z_SUV;no;0;10.0;Highly Urban/ Urban;02/03/2022 22:19;dev_express;51;non;non;[20k€, 40k€]; [200-300€]
ID_1140;M;Private;Pickup;no;3;1.0;Highly Urban/ Urban;29/04/2022 09:55;dev_integral;4;non;non;[20k€, 40k€]; [900+€]
ID_1141;M;Private;Sports Car;no;0;12.0;z_Highly Rural/ Rural;27/02/2022 08:10;dev_integral;71;oui;oui;[0, 20k€]; [200-300€]
ID_1142;F;Commercial;Pickup;yes;2;7.0;z_Highly Rural/ Rural;10/02/2022 16:53;dev_express;73;non;non;[20k€, 40k€]; [200-300€]
ID_1143;F;Private;Pickup;yes;4;22.0;Highly Urban/ Urban;07/05/2022 12:19;dev_integral;68;non;non;[40k€+]; [900+€]
ID_1144;F;Commercial;Panel Truck;no;0;0;z_Highly Rural/ Rural;19/05/2022 09:28;dev_integral;84;oui;oui;[40k€+]; [200-300€]
ID_1145;M;Private;Sports Car;no;2;7.0;Highly Urban/ Urban;24/03/2022 21:00;dev_express;71;oui;non;[0, 20k€]; [200-300€]
ID_1146;M;Private;Minivan;yes;3;21.0;Highly Urban/ Urban;18/01/2022 09:50;dev_express;52;non;non;[40k€+]; [200-300€]
ID_1147;M;Private;z_SUV;no;7;1.0;Highly Urban/ Urban;14/03/2022 09:34;dev_integral;78;oui;non;[40k€+]; [200-300€]
ID_1148;F;Private;z_SUV;no;0;6.0;z_Highly Rural/ Rural;25/01/2022 07:45;dev_express;83;non;non;[20k€, 40k€]; [200-300€]
ID_1149;F;Private;Minivan;yes;0;7.0;Highly Urban/ Urban;02/05/2022 07:04;dev_premium;9;non;non;[40k€+]; [500-800€]
ID_1150;M;Commercial;Minivan;no;7;10.0;Highly Urban/ Urban;08/04/2022 04:34;dev_express;71;non;non;[40k€+]; [200-300€]
ID_1151;M;Commercial;Pickup;no;3;9.0;Highly Urban/ Urban;17/05/2022 12:05;dev_express;63;oui;oui;[20k€, 40k€]; [200-300€]
ID_1152;M;Commercial;Panel Truck;yes;5;20.0;Highly Urban/ Urban;20/02/2022 04:37;dev_integral;67;non;non;[40k€+]; [900+€]
ID_1153;M;Private;z_SUV;no;1;8.0;z_Highly Rural/ Rural;03/01/2022 02:02;dev_integral;85;non;non;[20k€, 40k€]; [900+€]
ID_1154;F;Private;Minivan;yes;2;20.0;Highly Urban/ Urban;27/05/2022 05:18;dev_express;64;non;non;[40k€+]; [200-300€]
ID_1155;M;Private;Minivan;no;2;1.0;z_Highly Rural/ Rural;22/05/2022 15:08;dev_express;12;non;non;[40k€+]; [200-300€]
ID_1156;F;Private;Minivan;no;3;1.0;Highly Urban/ Urban;23/01/2022 01:08;dev_integral;64;non;non;[40k€+]; [900+€]
ID_1157;F;Commercial;Van;no;6;4.0;Highly Urban/ Urban;19/01/2022 20:37;dev_premium;73;non;non;[40k€+]; [900+€]
ID_1158;M;Private;Minivan;no;0;1.0;z_Highly Rural/ Rural;08/05/2022 18:08;dev_integral;91;non;oui;[40k€+]; [900+€]
